Latitude,Longitude,Distance_from_center,IncGeo_BoroughName_encoded,Cluster
51.60417718,-0.111966133,10726.062064896185,13,3
51.54269235,0.182563185,21439.413894880156,15,2
51.59223952,-0.380686847,20284.66033992229,14,2
51.43725031,0.006335902,11852.280349217363,22,3
51.51173443,-0.128299657,642.8090263158275,32,0
51.53149253,-0.237526773,8479.158641373335,12,4
51.39509541,0.125976425,21283.883203292804,4,2
51.45247266,-0.004583538,10188.928961318295,22,3
51.51479035,-0.146319992,1895.1232600500925,32,0
51.47796424,-0.406957702,20111.347467743824,17,2
51.49370952,-0.142220014,2146.2423246676094,32,0
51.53501974,0.182643388,21309.262512785288,15,2
51.39039862,-0.104997084,13123.186474610822,7,3
51.40316985,0.034360793,15902.147362807964,4,1
51.40396195,-0.179502436,12251.343275701765,23,3
51.54637098,-0.153055192,4809.425610353651,5,4
51.57484815,-0.370957971,18847.391890740168,14,1
51.4945001,-0.098406829,2182.768295756139,27,0
51.39343759,0.034490028,16718.32711786997,4,1
51.57254396,0.132428048,19013.94556777666,0,1
51.50688475,0.110167207,16070.603411266939,10,1
51.53368764,-0.0882807,3669.938137535387,11,0
51.49174295,0.045087447,11693.757548306443,10,3
51.49063002,-0.232736932,7970.734352384255,12,4
51.40771665,0.017911847,14761.544930386051,4,1
51.6037888,-0.259017526,14312.914972307157,1,1
51.34000825,-0.203544941,19534.477864701163,28,2
51.55977952,-0.250513398,10657.797690649155,3,3
51.49637179,-0.1112808,1462.8277539761586,21,0
51.36436417,-0.31706805,20981.425468398575,20,2
51.45086343,0.058847396,14033.207272833431,10,1
51.49215121,-0.060963337,4543.782962486316,27,4
51.47580109,-0.04358447,6474.49698152698,22,4
51.57847926,-0.011436418,10940.320455458963,30,3
51.53991173,-0.102743434,3784.0034543040756,18,0
51.54275488,-0.358735614,16922.574740390235,8,1
51.59740598,0.210885535,25097.7011901351,15,2
51.51429013,-0.149381363,2071.7371525380904,32,0
51.51600415,-0.059589586,4378.367548208088,29,4
51.47826941,0.183344514,21412.75082164182,2,2
51.49924269,-0.388696758,18586.05612465129,8,1
51.50706358,-0.150178703,2005.0422509252583,32,0
51.53745922,-0.12414376,3290.4630263769054,5,0
51.40928092,0.072076286,17351.33196604803,4,1
51.59471129,-0.261154478,13682.670845895405,3,1
51.44315537,-0.025797905,9795.792443809252,22,3
51.51790628,-0.486191269,25348.001008363135,16,2
51.52071346,-0.17075715,3713.695441853307,32,0
51.489199,0.07979075,14118.766454049344,10,1
51.51663682,0.046534686,11691.725664265672,24,3
51.40940849,-0.121710315,10959.391655038096,7,3
51.3805994,-0.184165823,14822.074445118227,28,1
51.45887721,-0.220863913,8807.012178940882,31,3
51.54838912,-0.448978807,23174.595350929416,16,2
51.60934492,-0.045922313,12434.258040451106,9,3
51.49221644,-0.410206603,20131.66335285992,17,2
51.51135218,-0.185817785,4492.588540151888,32,4
51.5124277,-0.147612147,1891.789816621596,32,0
51.49469559,-0.129012426,1565.938043140016,32,0
51.49152782,-0.224303942,7378.528519261111,12,4
51.47482085,-0.383595668,18580.345607952564,17,1
51.52087054,-0.404567733,19710.62267919681,16,2
51.51737244,0.023332983,10095.730538604945,24,3
51.40966641,-0.151537411,11130.349215956465,23,3
51.3788866,-0.156816045,14564.861012265881,28,1
51.53555888,-0.247852462,9302.419051161787,3,3
51.49711853,-0.23484863,7972.225113608084,12,4
51.53458503,0.035775419,11298.574744519872,24,3
51.51581339,-0.121314981,876.827542733126,5,0
51.60656594,-0.091215589,11169.111619719082,13,3
51.59880306,-0.072928899,10651.345126831984,13,3
51.58709169,-0.041246801,10411.238865147674,30,3
51.51581339,-0.121314981,876.827542733126,5,0
51.51091089,-0.143249369,1557.341012718912,32,0
51.59109281,-0.042836256,10733.883386027,30,3
51.39265295,-0.315025621,18591.996008375274,20,1
51.50553938,-0.139663646,1300.324806613625,32,0
51.41936932,0.018037077,13814.034793557052,4,1
51.52531562,-0.099905042,2439.315047722872,18,0
51.35637736,0.031987894,19946.553011672873,4,2
51.52080205,-0.205017018,5982.374600770539,19,4
51.51456179,-0.14494566,1797.63440926631,32,0
51.57682185,-0.08863695,7991.861127088022,13,4
51.41462163,0.131771497,20422.339177365335,4,2
51.49272146,-0.169746405,3763.282859398374,19,0
51.50666153,0.104075498,15647.973597474082,10,1
51.61595982,-0.058696559,12777.844973553863,9,3
51.51091089,-0.143249369,1557.341012718912,32,0
51.36712126,-0.095327028,15767.2842397329,7,1
51.65072875,-0.214127172,17137.370754622705,1,1
51.57494057,-0.43388937,22925.76941164552,16,2
51.54318661,-0.358099959,16890.653925394847,8,1
51.59477118,-0.186075571,10652.567483796594,1,3
51.43529794,-0.182141838,9117.344401202587,31,3
51.55314633,-0.165344727,5884.246831379496,5,4
51.54474171,-0.176528339,5606.9558279074545,5,4
51.47534693,-0.274727793,11251.759128888563,26,3
51.50893969,0.054721037,12221.329361305618,24,3
51.53416016,0.070318803,13616.24614655894,0,1
51.56166391,0.222036372,24560.698209444432,15,2
51.5140055,-0.139347397,1421.6244877451359,32,0
51.50985303,0.041042571,11273.18134353428,24,3
51.58741205,-0.09730155,8997.122104954226,13,3
51.46070558,-0.293691374,13072.627294731103,26,3
51.37618966,0.100743892,21286.298682227152,4,2
51.53704914,-0.479125189,25038.47632815875,16,2
51.33414115,-0.075317759,19595.007297972792,7,2
51.52505211,-0.136172278,2165.3276655285276,5,0
51.41568453,-0.33649917,18133.44248359779,26,1
51.43336387,-0.127806543,8306.83801879544,21,4
51.53085214,-0.114207642,2597.134932634284,18,0
51.51587312,0.054211535,12216.51253261838,24,3
51.60714102,-0.184672647,11877.954034337736,1,3
51.650494,-0.022800933,17266.803199430196,9,1
51.50222701,-0.150273801,2107.2107347827637,32,0
51.38325341,-0.122020454,13868.84572858063,7,1
51.65396238,-0.185737245,16846.612135797088,1,1
51.45160621,-0.406867477,20798.727095614104,17,2
51.46436893,0.107527758,16616.66513718906,2,1
51.5408765,-0.143370553,3971.1861518599453,5,0
51.47326891,0.026087879,10939.267791684624,10,3
51.41640986,-0.134970843,10224.586471850573,21,3
51.41275135,-0.288316565,15707.720718287457,20,1
51.56339339,-0.279043518,12560.75483751614,3,3
51.46801369,-0.366098518,17568.31530816098,17,1
51.55167377,0.128841391,18027.30509014896,0,1
51.42515793,-0.29366392,15104.214770762437,20,1
51.50228787,-0.150141656,2096.426455673377,32,0
51.45169965,-0.001436382,10415.227947959687,22,3
51.56566813,-0.108409888,6484.824086164577,18,4
51.55236887,-0.170265935,5997.012294723916,5,4
51.43264193,-0.127649022,8386.447348494099,21,4
51.40902065,-0.287780183,15963.682058033532,20,1
51.62268584,-0.152226111,12943.758335677523,1,3
51.46017061,-0.116532422,5323.173998643734,21,4
51.5024155,-0.035787113,5969.937125272548,27,4
51.52465557,-0.059077431,4703.955122962242,29,4
51.51493116,0.005266428,8821.575246574359,24,3
51.49793601,-0.11460187,1205.8910215318651,21,0
51.46772244,-0.125378624,4481.537141260065,21,4
51.47795198,-0.02331624,7579.02932787128,22,4
51.5571067,0.069470524,14323.564103961458,25,1
51.61218963,0.051912426,16697.600838821138,25,1
51.50950168,-0.13774401,1152.8404254129546,32,0
51.55432956,-0.346029206,16421.766935974723,8,1
51.46326425,-0.302075384,13500.175843823303,26,3
51.48900331,-0.298498269,12479.631357642158,17,3
51.48040545,-0.095450205,3550.1992113981855,27,0
51.61340854,-0.072483772,12212.433350673457,9,3
51.37366749,0.096461601,21267.7620448581,4,2
51.54054799,0.261576092,26818.23980813178,15,2
51.38398275,-0.169847282,14194.005523558018,28,1
51.53728817,0.164077295,20073.576569363533,0,2
51.52986446,0.16431657,19973.927858852505,0,2
51.59486643,0.084253182,17228.029225562666,25,1
51.5717048,-0.096355311,7302.602522216311,11,4
51.49396671,-0.308411954,13080.887438373915,8,3
51.60371246,0.237315772,27057.28957316862,15,2
51.46517111,-0.24407175,9761.467295317003,31,3
51.39777011,0.109352083,20179.68206206521,4,2
51.54784028,-0.008719499,8986.664332301994,24,3
51.38785901,-0.175642909,13879.622785131274,28,1
51.48085856,-0.254602214,9731.608761392985,17,3
51.52016301,-0.322907232,14056.71092557288,8,1
51.50415748,0.046378743,11649.881415317213,24,3
51.49110135,-0.064911768,4341.344290734028,27,4
51.41609613,0.102428975,18604.239479773943,4,1
51.61223401,-0.017661031,13649.033831375134,30,1
51.59780026,0.155371619,21637.368678741037,15,2
51.49700699,-0.375262013,17670.551052970553,8,1
51.50795938,-0.123353079,140.6146979015013,32,0
51.51835817,0.003125243,8715.707668439743,24,3
51.4716141,-0.064383148,5653.156295481219,27,4
51.49818429,-0.148247619,2160.5587040129735,32,0
51.5159202,-0.146115555,1936.4883323785145,32,0
51.56982535,-0.228987578,10157.61184872596,1,3
51.41205338,-0.312731527,17047.966817091066,26,1
51.51708445,-0.153793867,2472.803967185017,32,0
51.37021374,-0.042369738,16273.146768267128,7,1
51.52676811,-0.195310682,5545.630997128783,32,4
51.50632845,-0.085867317,2468.040584224613,27,0
51.46315802,-0.133512408,5051.81108348128,21,4
51.6521856,-0.08188195,16278.214566246274,9,1
51.46281542,-0.114911955,5038.287186596101,21,4
51.53655893,-0.264930059,10461.51016889602,3,3
51.66259506,-0.062485993,17681.639469344067,9,1
51.51083187,-0.149060416,1951.8792488968613,32,0
51.45311208,-0.429843391,22278.806249297093,17,2
51.49228671,-0.25752231,9614.327690355769,17,3
51.40800486,-0.033983747,12664.821666301355,4,3
51.51982877,-0.105942523,1700.559290854268,5,0
51.52013554,-0.112142425,1499.8463227257723,5,0
51.43616202,-0.003668337,11425.88754366319,22,3
51.52144719,-0.103698697,1938.4653613464873,18,0
51.56507091,-0.099287019,6537.520382330377,11,4
51.52078439,-0.144923319,2174.007748318761,32,0
51.43382971,-0.190127508,9528.244903473564,31,3
51.59437145,0.037667293,14630.56056811128,25,1
51.53876307,-0.194648517,6135.930194144699,3,4
51.52785499,-0.140526996,2586.0119373530997,5,0
51.58677993,-0.329304022,16881.51545219726,14,1
51.50201118,0.033285613,10753.80269513416,24,3
51.6454062,-0.058420374,15902.35271663186,9,1
51.47462595,-0.095071627,4129.134312931902,27,0
51.48725834,-0.064181505,4586.037074642903,27,4
51.59113854,-0.217171879,11395.324174093155,1,3
51.56053183,-0.278906323,12399.413024323077,3,3
51.45368131,-0.146651357,6285.701999766032,21,4
51.42736521,-0.330781443,17090.037807099216,26,1
51.59319473,0.225753892,25873.223988572183,15,2
51.41275135,-0.288316565,15707.720718287457,20,1
51.4950746,-0.175328261,4012.4795974470776,19,0
51.5350507,-0.16346283,4201.245764337542,32,0
51.57655419,-0.027915862,10012.86056844794,30,3
51.48773087,-0.302535524,12780.293889350804,17,3
51.49389515,-0.159125283,3053.460122334049,19,0
51.54378501,0.103537108,16105.370211692922,0,1
51.66635942,-0.101919138,17674.9517981518,9,1
51.49726015,-0.055055485,4751.606707393255,27,4
51.52657802,-0.09457598,2783.813351616306,18,0
51.61706646,-0.021061845,13990.008735952713,30,1
51.46649388,-0.354519923,16837.3461111823,17,1
51.42630026,0.105601908,18195.16191733032,2,1
51.4880827,-0.140115255,2564.3921617036876,32,0
51.52574856,0.142106983,18390.851715803055,0,1
51.4476499,0.154581203,20305.23644201724,2,2
51.55569013,-0.175657684,6514.021322805437,5,4
51.47430211,-0.069237331,5203.696783257245,27,4
51.52950332,0.089513728,14828.292131536326,0,1
51.48088458,-0.411435752,20366.892554942104,17,2
51.44723154,0.014256888,11588.569730277773,22,3
51.55914422,0.156587533,20105.832740669186,0,2
51.58648344,-0.127322123,8747.975342540405,13,3
51.37242489,-0.227621428,16786.888432768625,28,1
51.45687499,-0.113472517,5705.484613851809,21,4
51.52100694,0.032085194,10746.944061299231,24,3
51.59986564,0.21112055,25221.79721375314,15,2
51.50729691,-0.41752105,20560.14511153035,16,2
51.39066798,-0.092222276,13200.010274152657,7,3
51.51819437,-0.134708319,1471.7226047975678,32,0
51.5332143,-0.269844198,10683.269175550502,3,3
51.51270447,-0.147485617,1891.726374160403,32,0
51.54084624,-0.049029089,6210.981735358102,11,4
51.37597835,0.008154275,17218.47966076802,4,1
51.66005589,-0.058473571,17474.17453637466,9,1
51.5892344,-0.199663772,10550.408572856522,1,3
51.51449617,-0.147052573,1929.1571778392313,32,0
51.47153333,-0.12412819,4053.451847698216,21,0
51.61856697,-0.304749293,17696.770088945428,14,1
51.52484277,-0.137146697,2178.167606382407,5,0
51.56595262,-0.229787491,9912.985621606507,3,3
51.48547857,-0.0944179,3119.129464474458,27,0
51.34093206,-0.086376002,18734.877661069047,7,1
51.5092653,-0.2599871,9626.02952633938,8,3
51.60203599,-0.418546355,23115.82861563084,16,2
51.50878831,-0.264818432,9960.750129762706,8,3
51.3985682,-0.178465845,12796.781827356828,23,3
51.54877886,-0.482195307,25446.8727045179,16,2
51.51051092,-0.083717551,2626.42845021676,6,0
51.4982017,-0.051643982,4957.32937269812,27,4
51.39124074,-0.204198619,14200.67645435105,23,1
51.45389851,-0.018137774,9354.028615828312,22,3
51.64683438,-0.084594129,15660.074819646348,9,1
51.37756675,-0.10115891,14569.018099512445,7,1
51.53149253,-0.237526773,8479.158641373335,12,4
51.48553216,-0.174672225,4463.867667776909,19,4
51.521104,-0.191887824,5111.796866498431,32,4
51.51363408,-0.129000026,828.2954923288962,5,0
51.5872707,0.166061044,21799.555091698945,15,2
51.51083159,-0.184137929,4371.78455122019,32,4
51.51655177,-0.088537429,2469.7505333502345,6,0
51.49387668,-0.225610015,7406.728217063154,12,4
51.40833893,-0.025500055,12925.859198107082,4,3
51.58971376,-0.004204551,12196.419619547329,30,3
51.39980987,-0.244491184,14761.79766565015,23,1
51.52589404,-0.085161798,3208.2556333705334,18,0
51.52589404,-0.085161798,3208.2556333705334,18,0
51.54984507,-0.117027996,4671.96793324674,18,4
51.46835322,-0.490654531,26022.398535866374,16,2
51.55776376,-0.075283225,6398.003012136863,11,4
51.63810446,-0.14063024,14542.167404541895,1,1
51.5084563,-0.340716341,15228.758140439231,8,1
51.62485096,-0.104173028,13060.471532380256,9,3
51.52271214,-0.135489446,1915.61320008169,5,0
51.50835526,-0.281219598,11098.903785824406,8,3
51.55922532,-0.47092708,24915.470450950685,16,2
51.4439113,-0.349201693,17356.869217331234,26,1
51.5341134,0.063784838,13172.536817924183,24,3
51.47495959,0.045762169,12169.133457040049,10,3
51.49415528,-0.117725629,1552.6455056014331,21,0
51.40355282,-0.271234206,15599.038566321215,20,1
51.50106452,-0.128578578,914.7348622602999,32,0
51.42177886,0.120942799,19370.84198007263,2,2
51.60722016,-0.257557868,14533.270965485179,1,1
51.55346412,-0.163240327,5840.434271112198,5,4
51.56648222,-0.139066492,6628.366528738438,18,4
51.39180232,0.112656929,20769.774891729372,4,2
51.56180628,-0.269566773,11902.75588620709,3,3
51.52309186,-0.16297842,3346.7265009966795,32,0
51.51283382,-0.142018171,1536.2340921900743,32,0
51.54252944,0.030894885,11242.298823896168,24,3
51.46597806,0.030113075,11506.457353011596,10,3
51.51385791,-0.235123689,7926.122841314274,12,4
51.51841891,-0.116119609,1221.3765138072781,5,0
51.50848751,-0.136171378,1032.2267503051846,32,0
51.51080332,-0.1415676,1440.7932714102444,32,0
51.5112382,-0.141204014,1427.8815660957416,32,0
51.45892461,-0.042161488,7742.7615331521065,22,4
51.51041028,-0.13946513,1288.8370116428111,32,0
51.53780701,-0.148874166,3833.885445516016,5,0
51.54066249,-0.180224585,5473.547597682814,5,4
51.47239663,-0.030929075,7418.469185948566,22,4
51.50589924,-0.138539415,1215.9622435256965,32,0
51.36551496,-0.163731299,16113.784110246179,28,1
51.54629799,-0.103948812,4434.963576874771,18,4
51.35612999,-0.157083256,17067.799586422996,28,1
51.51128696,-0.140308506,1369.3817892342945,32,0
51.51176239,-0.134005589,977.7805925028891,32,0
51.58385331,0.187882776,23050.413704984458,15,2
51.43701525,-0.002019651,11442.415767594255,22,3
51.40391425,-0.298380148,16889.616705113775,20,1
51.3974065,-0.27643971,16351.04230679448,20,1
51.46768408,-0.042722375,7060.014581782537,22,4
51.49144666,-0.121539423,1833.7249049048828,21,0
51.59306665,-0.042029566,10951.62819642739,30,3
51.57757959,0.101531762,17291.810742913287,25,1
51.50652107,-0.140891734,1367.0843960239974,32,0
51.48049944,-0.184723954,5356.1491771397605,19,4
51.47803602,0.076906472,14161.57079591248,10,1
51.36399806,-0.188183895,16671.57148419119,28,1
51.5786074,0.137749084,19615.567343051614,0,2
51.51176076,-0.126569159,560.2310367046958,32,0
51.51943887,-0.14741402,2217.408263085817,32,0
51.57558176,0.194514088,23165.810501612203,15,2
51.54859499,-0.168152903,5569.279650193293,5,4
51.42671799,-0.175721298,9792.42801915543,31,3
51.49231601,-0.118550517,1747.6363315536705,21,0
51.47315525,-0.014063229,8393.464879141751,10,4
51.6172961,-0.236760824,14562.035362975903,1,1
51.49258078,-0.118798915,1716.516354723486,21,0
51.47782543,-0.013701808,8189.602048957131,10,4
51.4880325,-0.329186108,14600.235370507067,17,1
51.49956588,-0.133855679,1273.6572945583446,32,0
51.6354501,-0.049135268,15042.29096506598,9,1
51.42707291,0.009860514,12805.561254812554,22,3
51.49497492,-0.144329518,2151.0595211134164,32,0
51.54626424,-0.075955649,5300.457628730839,11,4
51.51527738,-0.126597765,895.3353206470911,5,0
51.52986454,-0.108164259,2605.256903303309,18,0
51.51503741,-0.206757099,5982.116105607635,19,4
51.49501748,-0.145883693,2229.2769981763545,32,0
51.58460821,-0.06990626,9245.272496474083,13,3
51.55532244,-0.275655227,11934.523312593328,3,3
51.51042635,0.06173428,12710.494928416287,24,3
51.50863027,-0.138932426,1224.4995669135717,32,0
51.40023529,0.017352402,15375.797233838512,4,1
51.60680915,-0.06763638,11612.3550062178,13,3
51.54124738,-0.003354246,8986.217673455734,24,3
51.60535333,-0.485334863,27468.137107404713,16,2
51.5239189,0.068701088,13308.520571332543,24,3
51.51180375,-0.129262407,699.2377673808013,32,0
51.48183957,-0.4821157,25218.220163131726,16,2
51.56697299,0.142556888,19449.336869663406,0,2
51.52875025,-0.115476743,2351.216220166529,18,0
51.51108411,-0.37749932,17784.769797175726,8,1
51.50675312,-0.244073273,8521.497297135142,12,4
51.52332542,0.155587709,19296.02591800924,0,2
51.45602094,-0.097357565,6009.562277547457,27,4
51.50101436,-0.288397402,11623.449284887893,8,3
51.42722736,-0.139450253,9065.10047107664,31,3
51.51475855,-0.091624819,2197.1600534705935,6,0
51.54230812,-0.10134578,4067.65983034088,18,0
51.57168635,0.199391845,23351.74752482287,15,2
51.56028915,-0.271572068,11940.07585609737,3,3
51.53574231,-0.068266726,4809.334796850205,11,4
51.51051092,-0.083717551,2626.42845021676,6,0
51.51320529,-0.132000943,945.0281194985552,32,0
51.52092497,-0.150409591,2482.6299162185164,32,0
51.57937074,0.068562076,15383.335702139097,25,1
51.49392052,-0.182663854,4534.529156250984,19,4
51.51843865,-0.088991708,2530.519645572588,6,0
51.4962821,-0.026671978,6698.102385202701,29,4
51.51355749,0.175665259,20625.124328792186,15,2
51.54195167,-0.276953931,11442.689861387214,3,3
51.51363411,-0.089394661,2305.548846717972,6,0
51.50821077,-0.125014387,257.7867328167474,32,0
51.60849771,-0.363817461,20195.14392206512,14,2
51.55647724,-0.142706275,5600.179029267586,5,4
51.49319586,0.120238733,16851.78070750483,10,1
51.46203553,-0.146082806,5387.004885861206,21,4
51.4931838,-0.067402219,4087.5744408953924,27,0
51.47154273,-0.025609383,7782.624997329455,22,4
51.51148458,-0.129549311,694.2185449314267,32,0
51.62627894,0.012020608,16087.032836537817,30,1
51.55288565,-0.217269652,8325.671925833167,3,4
51.38703136,-0.297525308,18189.011509311887,20,1
51.60224153,-0.112941675,10507.176168562806,13,3
51.55653105,-0.40040619,20102.210519584467,16,2
51.40334377,-0.255915556,14927.314070601857,20,1
51.54845444,-0.038794605,7288.012429881067,11,4
51.44171807,-0.176879304,8314.980332971942,31,4
51.59041125,-0.008736022,12048.328349817595,30,3
51.33178133,-0.125013867,19595.975347449577,7,2
51.50431771,-0.004652618,8109.552446442928,29,4
51.53054475,-0.370449219,17470.355004811674,8,1
51.52778293,-0.1252625,2225.1100158779614,5,0
51.50566385,-0.007129908,7931.499526266807,29,4
51.50213779,-0.084213072,2655.9180674665286,27,0
51.6562217,-0.187627774,17123.740362507255,1,1
51.57988624,-0.327651881,16396.9543663451,14,1
51.5331551,-0.169912143,4386.424469696091,32,4
51.52186883,-0.150385744,2543.862095589938,32,0
51.59819666,-0.013925997,12502.167171093288,30,3
51.49739082,-0.148683196,2231.8578407197906,32,0
51.48589743,-0.122617287,2452.583297270008,21,0
51.51575141,-0.125309957,912.788032282462,5,0
51.52563791,-0.264653428,10140.167538118129,8,3
51.52862485,-0.33237068,14825.9555448097,8,1
51.62385585,0.236921216,27986.269536569347,15,2
51.6052949,-0.122216304,10830.886896147524,13,3
51.6494093,-0.171637049,16119.63145538177,1,1
51.50874515,-0.082422632,2702.1604379028954,6,0
51.50779161,-0.125233352,271.5427184254799,32,0
51.55708449,-0.214855168,8485.282729954859,1,4
51.52142004,-0.102575465,1986.310159291763,18,0
51.55154568,-0.305929831,13696.109437598489,3,1
51.51343437,-0.078276591,3050.3490298940087,6,0
51.40010113,-0.253149123,15092.846518170927,20,1
51.51358465,-0.092985437,2065.3834502308514,6,0
51.51184478,-0.315358682,13475.043309384631,8,3
51.50716782,-0.141412989,1396.8160537512888,32,0
51.46491975,-0.129510193,4818.0900553554975,21,4
51.55298123,-0.16628898,5902.918189337146,5,4
51.52627712,-0.189707755,5165.894765342267,32,4
51.51460669,-0.150636841,2165.6636231285206,32,0
51.65665238,-0.025901556,17816.988826428184,9,1
51.51373662,-0.219952206,6876.009936794036,19,4
51.34375609,-0.146839224,18348.164382100127,28,1
51.49160487,-0.483476673,25207.974400077957,16,2
51.52807002,-0.120161523,2241.683095440069,5,0
51.6271009,-0.171161718,13699.154846362635,1,1
51.44930131,-0.226892015,9813.122732053607,31,3
51.531603,0.055669181,12562.70101215785,24,3
51.537469,0.153760748,19370.882825272463,0,2
51.5393159,-0.278726269,11466.472236028429,3,3
51.53009478,-0.292626446,12140.764877217936,8,3
51.36722644,-0.304766951,20189.04981419973,20,2
51.51305575,-0.056947766,4505.009115547573,29,4
51.4548669,-0.192073781,7680.226718074964,31,4
51.51553295,-0.203292957,5751.683758502474,19,4
51.58491154,-0.098373076,8710.040828223744,13,3
51.51114985,-0.118739891,400.60197306367724,32,0
51.53733026,-0.101596299,3545.3873516155004,18,0
51.43062899,0.043450342,14318.033570881982,4,1
51.59060206,-0.367651276,19400.85030321821,14,2
51.55930174,-0.056766367,7260.764970167368,11,4
51.53394015,0.038212262,11443.579251123618,24,3
51.42624272,0.103297652,18059.823375040538,2,1
51.45541988,-0.042311432,8015.02953805372,22,4
51.59996396,-0.242485592,13243.749884133113,1,3
51.46740284,-0.369374137,17805.68553522189,17,1
51.49181844,-0.098849783,2376.555098377584,27,0
51.51486758,-0.192178162,4977.91332508271,32,4
51.42760429,-0.173154175,9633.468791967065,31,3
51.45618562,0.011800789,10891.968080036157,22,3
51.50868626,-0.109258203,842.0290343244718,21,0
51.41855687,-0.018688367,12235.344107031968,22,3
51.52838033,-0.354538197,16343.630646684203,8,1
51.64209303,-0.081701213,15174.943385850514,9,1
51.58436797,-0.261621553,12921.939558330596,3,3
51.49630426,-0.051105442,5043.8759936581755,27,4
51.52068479,-0.272697631,10601.221205438274,8,3
51.61021063,-0.101909294,11456.997110749853,9,3
51.36009858,-0.172192788,16820.2640833184,28,1
51.47500467,-0.337581988,15456.725513894018,17,1
51.48664962,-0.179452878,4678.754868648788,19,4
51.40651711,-0.280784947,15812.741754740773,20,1
51.53347249,-0.138639846,3084.7570840224807,5,0
51.46313311,-0.135903234,5084.976521085231,21,4
51.61167037,-0.062504795,12239.702621027755,9,3
51.48870414,-0.288440836,11797.987343394729,17,3
51.58950767,-0.220512738,11386.989063864507,1,3
51.43777119,-0.349955413,17696.017288368937,26,1
51.65402815,-0.162213396,16496.982673267838,1,1
51.43406066,-0.331774684,16770.7156872678,26,1
51.51337195,-0.302144272,12565.16157257745,8,3
51.51733046,-0.146015021,2007.331951852693,32,0
51.56659264,0.00432106,10888.631160741355,30,3
51.44621865,-0.020269124,9818.602293072232,22,3
51.51063388,-0.140522463,1365.8772007084274,32,0
51.39708404,-0.246823717,15103.03526268709,23,1
51.56442978,0.031755032,12340.522456729377,25,3
51.45843935,-0.206284494,8069.909254050667,31,4
51.51060172,-0.149862378,2002.8484325894758,32,0
51.55725846,-0.131869241,5535.612100130267,18,4
51.54276023,0.009157642,9848.603797159414,24,3
51.52004767,-0.139288412,1835.939344361478,32,0
51.46795268,-0.193327673,6691.565591465612,12,4
51.57502883,0.178828738,22118.806661224204,15,2
51.44621865,-0.020269124,9818.602293072232,22,3
51.39795067,-0.289026864,16896.60768870057,20,1
51.49145806,-0.264713271,10122.092350704017,17,3
51.51846639,-0.408961485,19997.81875842537,16,2
51.59586343,-0.144363377,9911.108899792918,13,3
51.50930451,-0.134956313,958.2769598637548,32,0
51.43418791,-0.216442031,10533.205951509222,23,3
51.51591553,-0.110875674,1146.8213092516276,6,0
51.54734023,-0.011049015,8818.736018998708,24,3
51.37513381,-0.095871215,14877.665239425225,7,1
51.52862485,-0.33237068,14825.9555448097,8,1
51.40021646,-0.252440277,15052.776705936623,20,1
51.39775188,0.109365621,20181.663649302624,4,2
51.51765459,-0.142629062,1831.909752102091,32,0
51.43414034,-0.216271236,10529.892509875368,23,3
51.52333312,-0.195907854,5452.338548297871,32,4
51.5427259,-0.358592441,16912.17174691628,8,1
51.52862485,-0.33237068,14825.9555448097,8,1
51.46815867,-0.144323015,4703.551561513824,21,4
51.5802422,0.18332159,22611.080139191374,15,2
51.45002085,-0.177613684,7535.30407433974,31,4
51.56435502,0.010008374,11064.083876643028,30,3
51.51622238,0.008638218,9068.087765184384,24,3
51.47811052,0.116989641,16878.2267897537,10,1
51.5144777,-0.027917376,6524.5570507447555,29,4
51.50581614,-0.124291373,312.5005847670335,32,0
51.52037365,-0.10015408,2018.76976610233,18,0
51.47811899,0.117018837,16880.02811705364,10,1
51.50023656,-0.238877616,8205.167913345844,12,4
51.50979022,-0.001761596,8302.351231074348,29,4
51.57557227,-0.028348001,9910.34497262128,30,3
51.51639717,-0.102827538,1592.426580870524,6,0
51.52377876,-0.083938751,3137.126867514017,11,0
51.40072922,-0.074551192,12360.036985168967,7,3
51.55294506,-0.16627601,5899.027414169745,5,4
51.50195943,-0.115948663,762.0311566315758,21,0
51.56071079,0.008563689,10755.429162077306,30,3
51.51595768,-0.110700971,1158.1411788343412,6,0
51.51811815,-0.112514156,1287.7756226162426,6,0
51.49354231,-0.140181154,2067.5995510032326,32,0
51.5025859,-0.15079239,2130.0742437954787,32,0
51.51113698,-0.141626073,1453.405969776365,32,0
51.58702177,-0.079432433,9265.521912067674,13,3
51.43750684,-0.187737609,9091.237640873356,31,3
51.58087307,-0.123439154,8115.312575643047,13,4
51.51511308,-0.085239465,2629.2477528792724,6,0
51.44211319,-0.036030882,9418.747397911655,22,3
51.51495133,-0.081397986,2879.4936219328238,6,0
51.51591553,-0.110875674,1146.8213092516276,6,0
51.51712538,-0.137043758,1495.3189122366066,32,0
51.50812709,-0.126530945,361.8321099222078,32,0
51.49380827,-0.127507314,1628.4869737444474,32,0
51.54822244,-0.476733294,25063.09979213561,16,2
51.51699421,-0.06835423,3812.592975801203,29,0
51.50704879,-0.137310894,1113.8138836229211,32,0
51.47544746,-0.039106669,6756.934677136599,22,4
51.33272244,-0.074903402,19755.41445516099,7,2
51.48897454,-0.095943093,2748.256218348087,27,0
51.59125648,-0.020422037,11614.4013182535,30,3
51.51838441,0.103303749,15635.091927455542,0,1
